ref_hash,obj
5166800699884539330_st,130498.125
5167282858363613882_sc,246664.31
5167282858363613882_st,136149.55
5169830093177861106_sc,252800.44
5169830093177861106_st,49905.773
5179311743924492184_sc,254069.86
5179311743924492184_st,161336.42
5179460799348447291_sc,256107.38
5179460799348447291_st,175503.22
5181065197180433532_sc,134311.73
5181065197180433532_st,123539.48
518304251441462926_sc,252718.95
518304251441462926_st,56364.94
5192000229056968655_sc,253519.08
5192000229056968655_st,169905.66
5193327148744589142_sc,246669.3
5193327148744589142_st,139468.84
5196348913932893251_sc,134311.73
5196348913932893251_st,118444.73
519660545549036661_sc,134311.73
519660545549036661_st,75962.4
5196837944591628703_sc,254064.27
5196837944591628703_st,122667.1
5200477773471916939_sc,134311.73
5200477773471916939_st,179419.0
5200598067821036412_sc,254837.47
5200598067821036412_st,27612.459
5202465799203077309_sc,134311.73
5202465799203077309_st,119847.75
5204554053705751511_sc,253592.62
5204554053705751511_st,65387.883
5205586157755619683_sc,134311.73
5205586157755619683_st,104982.266
5206030143704459848_sc,134311.73
5206030143704459848_st,72800.46
5206379289156169140_sc,257814.2
5206379289156169140_st,204471.89
5206721223673406823_sc,254016.31
5206721223673406823_st,160190.0
5207585253391467734_sc,255367.38
5207585253391467734_st,44347.465
5208157685279319362_sc,255242.47
5208157685279319362_st,-51.714966
5211810355146264139_sc,134311.73
5211810355146264139_st,128032.55
5212233870145909176_sc,254458.25
5212233870145909176_st,58621.585999999996
5215209598172266633_sc,243846.08
5215209598172266633_st,83831.96
5217239294736395877_sc,134311.73
5217239294736395877_st,168373.48
5218827294708263544_sc,134311.73
5218827294708263544_st,180131.45
5221351565564037250_sc,257675.77
5221351565564037250_st,119847.75
5221950759102509564_sc,134311.73
5221950759102509564_st,170997.27
5223941517379111647_sc,245208.86
5223941517379111647_st,227689.53
5224300518658405294_sc,134311.73
5224300518658405294_st,176187.33
5224990598512702478_sc,134311.73
5224990598512702478_st,119847.75
5229574803273661894_sc,134311.73
5229574803273661894_st,19583.81
523237605133411052_sc,244961.19
523237605133411052_st,72729.54
5235362067815636529_sc,257814.2
5235362067815636529_st,167247.67
5242304965606660952_sc,256788.2
5242304965606660952_st,207683.8
5242969563398081245_sc,255728.72
5242969563398081245_st,233630.23
5243800527808676999_sc,246664.31
5243800527808676999_st,164567.53
524793089399067962_sc,243827.1
524793089399067962_st,149061.81
524799972247761297_sc,134311.73
524799972247761297_st,122560.18
5248935332152970041_sc,255805.86
5248935332152970041_st,168755.14
5252972378165748188_sc,134311.73
5252972378165748188_st,45608.715
525318242047372684_sc,256107.38
525318242047372684_st,86044.72
5254327134076637776_sc,254668.25
5254327134076637776_st,72001.39
5255010583048274671_sc,246219.47
5255010583048274671_st,90582.08
5255072394890388557_sc,134311.73
5255072394890388557_st,96587.766
5258842258872645907_sc,134311.73
5258842258872645907_st,45242.835999999996
5266169147955698383_sc,134311.73
5266169147955698383_st,172357.55
5266493675053725809_sc,254594.17
5266493675053725809_st,161238.62
5267114482254994688_sc,250601.12
5267114482254994688_st,118825.414
5267197466831930866_sc,244947.14
5267197466831930866_st,187254.8
5267808442002258376_sc,253821.5
5267808442002258376_st,160890.42
527196299833896114_sc,252800.44
527196299833896114_st,68956.19
5274020090795950222_sc,134311.73
5274020090795950222_st,109691.94
5276978668398740839_sc,246888.1
5276978668398740839_st,125757.19
5277166594696329497_sc,245189.88
5277166594696329497_st,38131.742
5278192561092159608_sc,134311.73
5278192561092159608_st,119847.75
5280663779574227481_sc,134311.73
5280663779574227481_st,139279.98
5282760410359352581_sc,254856.45
5282760410359352581_st,235362.25
5287706524212621791_sc,256107.38
5287706524212621791_st,182507.08
5291855687851989534_sc,134311.73
5291855687851989534_st,74400.04
5293394177896852678_sc,134311.73
5293394177896852678_st,119847.75
5294934506345004791_sc,255709.73
5294934506345004791_st,233935.22
5295362818707156342_sc,246407.58
5295362818707156342_st,161202.98
529659873275777170_sc,134311.73
529659873275777170_st,119847.75
529957280949946515_sc,254856.45
529957280949946515_st,55626.54
5301645667154221766_sc,255198.16
5301645667154221766_st,242040.62
5302322378362778747_sc,255386.36
5302322378362778747_st,99827.164
5302547432591888169_sc,246219.47
5302547432591888169_st,112433.305
5302724189003417551_sc,134311.73
5302724189003417551_st,119847.75
5304478747673484771_sc,248690.89
5304478747673484771_st,235067.39
5307405432134462055_sc,248348.53
5307405432134462055_st,161049.16
5309915027850265630_sc,134311.73
5309915027850265630_st,64529.77
5315594811974766960_sc,256107.38
5315594811974766960_st,106325.445
5316937796331375738_sc,241816.75
5316937796331375738_st,174130.67
5324936402725168650_sc,134311.73
5324936402725168650_st,9872.974
5326183343939597882_sc,254064.27
5326183343939597882_st,65853.77
532699287161425684_sc,254746.38
532699287161425684_st,119098.08
5330187223244658262_sc,255126.5
5330187223244658262_st,144298.36
5331732953043597071_sc,256107.38
5331732953043597071_st,119847.75
533275838259173071_sc,134311.73
533275838259173071_st,193097.94
5332928866496970703_sc,134311.73
5332928866496970703_st,173012.67
5335760879211306022_sc,245877.11
5335760879211306022_st,154613.11
5337632294745757642_sc,242456.73
5337632294745757642_st,10395.812
5338523187838873648_sc,134311.73
5338523187838873648_st,119847.75
5339133752977962130_sc,134311.73
5339133752977962130_st,188183.3
534193216784247018_sc,256017.75
534193216784247018_st,238676.25
5344825418567777324_sc,253538.06
5344825418567777324_st,174627.36
5347274020996871275_sc,256619.19
5347274020996871275_st,107486.766
5347565818373060274_sc,134311.73
5347565818373060274_st,54896.63
5351331170749352269_sc,134311.73
5351331170749352269_st,105550.64
535212386562275466_sc,134311.73
535212386562275466_st,87645.04
5352612217802971100_sc,253876.06
5352612217802971100_st,128856.47
5352958510811119873_sc,134311.73
5352958510811119873_st,23349.49
5352962120514576625_sc,253876.06
5352962120514576625_st,26342.972999999998
5353424131291449266_sc,254064.27
5353424131291449266_st,80599.17
5353510109172151114_sc,134311.73
5353510109172151114_st,92739.99
5355946870517726536_sc,253424.28
5355946870517726536_st,121137.2
5356303701737508341_sc,134311.73
5356303701737508341_st,191251.73
5358239140997978269_sc,256571.1
5358239140997978269_st,126652.76
5361507735662548946_sc,134311.73
5361507735662548946_st,6004.201
5361842598269972460_sc,134311.73
5361842598269972460_st,122116.72
5364527629036655123_sc,256107.38
5364527629036655123_st,60695.92
5365423294669820955_sc,243053.89
5365423294669820955_st,180078.88
5365592665596405618_sc,253973.7
5365592665596405618_st,90068.01
5366488499429068339_sc,248835.9
5366488499429068339_st,102329.695
5367508986627108469_sc,134311.73
5367508986627108469_st,172832.75
5367920542605833333_sc,257675.77
5367920542605833333_st,70524.98
5371311110922630243_sc,134311.73
5371311110922630243_st,71764.836
5377186748653713723_sc,134311.73
5377186748653713723_st,65209.805
537849778662027766_sc,256788.2
537849778662027766_st,78640.19
5379359195146418407_sc,246749.94
5379359195146418407_st,148072.9
5380541768258958437_sc,134311.73
5380541768258958437_st,92401.45
5381721025385321185_sc,134311.73
5381721025385321185_st,48508.652
5384212619390858603_sc,254005.86
5384212619390858603_st,220710.92
5389966400737167792_sc,134311.73
5389966400737167792_st,127777.586
5393498676842435994_sc,134311.73
5393498676842435994_st,148485.44
5396007106662053334_sc,241816.75
5396007106662053334_st,135667.81
5403777406729719142_sc,134311.73
5403777406729719142_st,118393.984
5404068131404021716_sc,256107.38
5404068131404021716_st,59077.13
5409190352929330686_sc,257675.77
5409190352929330686_st,120856.305
5410993814522670725_sc,134311.73
5410993814522670725_st,119847.75
5411283469699304611_sc,134311.73
5411283469699304611_st,130007.63
5416077488680776936_sc,134311.73
5416077488680776936_st,119847.75
5422302215102281149_sc,252261.33
5422302215102281149_st,83297.73
5424616120198183391_sc,134311.73
5424616120198183391_st,106426.14
5427915475567711251_sc,253592.62
5427915475567711251_st,133022.81
5428634137847133104_sc,134311.73
5428634137847133104_st,117228.84
5431702484057065354_sc,255728.72
5431702484057065354_st,84133.5
5432085211933781014_sc,254837.47
5432085211933781014_st,40410.25
5433067548347502395_sc,256107.38
5433067548347502395_st,164860.56
5443348548422763228_sc,134311.73
5443348548422763228_st,15726.108
544892210859222796_sc,134311.73
544892210859222796_st,119847.75
5453037331480855284_sc,134311.73
5453037331480855284_st,84663.63
5454786318841581497_sc,254668.25
5454786318841581497_st,242906.16
5455487182294708572_sc,252745.88
5455487182294708572_st,76586.2
5455800035014889271_sc,256571.1
5455800035014889271_st,44165.977
5457169835962761501_sc,257675.77
5457169835962761501_st,170404.42
5458455559675797617_sc,247798.0
5458455559675797617_st,147383.38
5462595367040497316_sc,134311.73
5462595367040497316_st,187942.3
5467756420287925999_sc,134311.73
5467756420287925999_st,90070.68
5468500908758226806_sc,253592.62
5468500908758226806_st,214347.39
5469040401426161385_sc,134311.73
5469040401426161385_st,138930.22
5471888136624682045_sc,134311.73
5471888136624682045_st,36142.406
5473079048004769022_sc,252745.88
5473079048004769022_st,229041.5
5473451592028402086_sc,252898.08
5473451592028402086_st,180065.78
5474300108500734339_sc,256571.1
5474300108500734339_st,133096.03
547694605111306980_sc,255728.72
547694605111306980_st,89542.914
5485412727262472711_sc,254216.47
5485412727262472711_st,111430.88
5486439062017486410_sc,134311.73
5486439062017486410_st,119847.75
5490145848338769886_sc,251175.22
5490145848338769886_st,182493.84
5495690372939446277_sc,134311.73
5495690372939446277_st,136406.5
5496484552618491483_sc,134311.73
5496484552618491483_st,119847.75
5499462302080058147_sc,246664.31
5499462302080058147_st,153846.77
5502455294019438484_sc,134311.73
5502455294019438484_st,119847.75
5502495794641800927_sc,134311.73
5502495794641800927_st,129414.02
55033155735608810_sc,252901.31
55033155735608810_st,27386.924
5507689562188316334_sc,134311.73
5507689562188316334_st,119847.75
5512857764950720798_sc,134311.73
5512857764950720798_st,119847.75
5513175965195363877_sc,256107.38
5513175965195363877_st,62305.04
5513561913802514564_sc,134311.73
5513561913802514564_st,159526.45
551370746135611449_sc,134311.73
551370746135611449_st,187272.52
5519871756404603884_sc,134311.73
5519871756404603884_st,53718.72
5527118940583689679_sc,247200.84
5527118940583689679_st,36847.867
55275883936213049_sc,134311.73
55275883936213049_st,57532.32
5528063099831656755_sc,242762.17
5528063099831656755_st,73466.414
5529547665606971848_sc,240792.14
5529547665606971848_st,62157.246
5530850158783480804_sc,256107.38
5530850158783480804_st,142202.53
5531357772716417424_sc,134311.73
5531357772716417424_st,51726.765999999996
5532145817263838169_sc,255367.38
5532145817263838169_st,154767.4
5532348741125776199_sc,252901.31
5532348741125776199_st,153909.38
5533441661725590522_sc,253674.52
5533441661725590522_st,134482.6
5536228459918581859_sc,256788.2
5536228459918581859_st,124002.336
5537929559842360040_sc,134311.73
5537929559842360040_st,63361.54
5541344771460010910_sc,134311.73
5541344771460010910_st,119847.75
5544294273068498737_sc,253519.08
5544294273068498737_st,174697.44
554465358733938843_sc,244947.14
554465358733938843_st,146873.48
5545110249239130770_sc,245525.31
5545110249239130770_st,8150.268
5545472991446972176_sc,245544.3
5545472991446972176_st,240184.4
5545507071142047232_sc,134311.73
5545507071142047232_st,28730.593999999997
555035708668228557_sc,134311.73
555035708668228557_st,188785.53
5556283220254415236_sc,134311.73
5556283220254415236_st,49668.655999999995
5557703446945626641_sc,255728.72
5557703446945626641_st,156103.17
5559168925593339168_sc,248709.88
5559168925593339168_st,113995.94
5560817276256086407_sc,254936.53
5560817276256086407_st,59334.363
556211916334785471_sc,243053.89
556211916334785471_st,227796.6
5563978705079006167_sc,245634.06
5563978705079006167_st,121223.38
5564780643752625227_sc,254064.27
5564780643752625227_st,78219.87
5565130828930061939_sc,134311.73
5565130828930061939_st,128565.35
5568080050018621595_sc,134311.73
5568080050018621595_st,96906.18
5571703109922694267_sc,134311.73
5571703109922694267_st,18526.97
5571973738910922103_sc,134311.73
5571973738910922103_st,82237.63
5574673099749151658_sc,134311.73
5574673099749151658_st,52930.816
5578915354470675752_sc,134311.73
5578915354470675752_st,134785.27
5579750754814509353_sc,243827.1
5579750754814509353_st,225623.72
5581412546694309379_sc,244704.38
5581412546694309379_st,81172.74
5581917099103907415_sc,253519.08
5581917099103907415_st,175716.61
5583402563036209279_sc,134311.73
5583402563036209279_st,130596.27
5584345083214131763_sc,254936.53
5584345083214131763_st,26208.014
5584778672187285755_sc,251923.53
5584778672187285755_st,152223.98
5585380022769246219_sc,256107.38
5585380022769246219_st,71547.27
5586427352158147728_sc,255709.73
5586427352158147728_st,189850.98
5588718410821777566_sc,134311.73
5588718410821777566_st,119847.75
5595790558922010976_sc,255002.7
5595790558922010976_st,113939.62
5600966141425688037_sc,253924.08
5600966141425688037_st,105136.69
5601145764871510833_sc,134311.73
5601145764871510833_st,95003.78
5602673397414234873_sc,243053.89
5602673397414234873_st,29447.477000000003
5608375523881036472_sc,247455.84
5608375523881036472_st,88127.78
5610571942814586000_sc,246669.3
5610571942814586000_st,143321.98
561828975560062501_sc,246992.67
561828975560062501_st,200923.23
5619761803309461486_sc,256107.38
5619761803309461486_st,72562.84
562199646845317665_sc,249991.14
562199646845317665_st,14579.948999999999
5622203118125542363_sc,134311.73
5622203118125542363_st,97172.79
562237368327012729_sc,256107.38
562237368327012729_st,148712.6
5622687157028485920_sc,248661.28
5622687157028485920_st,84907.47
5622787916465983193_sc,255728.72
5622787916465983193_st,163961.84
5625915640460036435_sc,247094.5
5625915640460036435_st,67107.02
562595150018828613_sc,253592.62
562595150018828613_st,137977.02
5633021974552847232_sc,134311.73
5633021974552847232_st,115625.445
5639087782350680691_sc,134311.73
5639087782350680691_st,100064.38
5639405429079631188_sc,246992.67
5639405429079631188_st,205738.7
5641257195398018788_sc,242762.17
5641257195398018788_st,79651.51
5641899574339796920_sc,242366.17
5641899574339796920_st,30460.522999999997
564318878423780979_sc,245208.86
564318878423780979_st,166749.28
5652190663253323660_sc,134311.73
5652190663253323660_st,108723.945
5652711613899125227_sc,255728.72
5652711613899125227_st,90991.95
5653925415536297119_sc,134311.73
5653925415536297119_st,119847.75
5655511927780243958_sc,134311.73
5655511927780243958_st,68806.46
566178270779042373_sc,257675.77
566178270779042373_st,117580.47
5661963099746312158_sc,134311.73
5661963099746312158_st,114440.99
5662890801556149735_sc,134311.73
5662890801556149735_st,39320.094
566556381590871386_sc,241573.98
566556381590871386_st,56644.473
5669693147993476919_sc,255709.73
5669693147993476919_st,45011.773
5669784436078855102_sc,246219.47
5669784436078855102_st,75879.35
5669939000513518479_sc,243846.08
5669939000513518479_st,226370.84
5670374851650111998_sc,134311.73
5670374851650111998_st,119847.75
5672511718144572927_sc,242762.17
5672511718144572927_st,14848.313999999998
5676977546661218946_sc,253592.62
5676977546661218946_st,173339.0
5678048858537378226_sc,243846.08
5678048858537378226_st,39324.758
5682513834506764606_sc,248709.88
5682513834506764606_st,191317.45
5683070070294906947_sc,254837.47
5683070070294906947_st,230095.42
568489587841239175_sc,249408.48
568489587841239175_st,35644.21
5685371629962992770_sc,134311.73
5685371629962992770_st,119847.75
5687751160975119590_sc,134311.73
5687751160975119590_st,100543.03
5688303212795290665_sc,254936.53
5688303212795290665_st,70613.76
5689179677467821522_sc,242876.23
5689179677467821522_st,145712.78
5689962858261490975_sc,134311.73
5689962858261490975_st,88286.68
5694166771893383785_sc,257727.61
5694166771893383785_st,36403.51
5694673460595425764_sc,255728.72
5694673460595425764_st,102378.625
5698984859409472711_sc,245208.86
5698984859409472711_st,131095.95
5702372013217308225_sc,252745.88
5702372013217308225_st,59393.25
5703452362497603757_sc,134311.73
5703452362497603757_st,69975.04
5704164602652747314_sc,134311.73
5704164602652747314_st,184228.53
5706896900331497402_sc,134311.73
5706896900331497402_st,107358.695
571264229455029355_sc,257077.23
571264229455029355_st,3857.4146
5713697968518171545_sc,231198.3
5713697968518171545_st,101020.305
5715531777378162200_sc,253720.62
5715531777378162200_st,133577.11
5720680689465406796_sc,256107.38
5720680689465406796_st,148866.8
572290179716688906_sc,134311.73
572290179716688906_st,119847.75
5723066244311810656_sc,244966.1
5723066244311810656_st,74736.76
5726902954466684525_sc,252898.08
5726902954466684525_st,55297.4
5727090901798184034_sc,257675.77
5727090901798184034_st,167691.94
5729030874205815289_sc,245838.06
5729030874205815289_st,55397.414000000004
5733011571963767975_sc,134311.73
5733011571963767975_st,33417.687999999995
5738409948118569178_sc,252563.52
5738409948118569178_st,83684.445
5738465549727530523_sc,134311.73
5738465549727530523_st,183094.16
573906784326146069_sc,134311.73
573906784326146069_st,119847.75
5741938927997344461_sc,253424.28
5741938927997344461_st,234964.45
5742214364426035968_sc,134311.73
5742214364426035968_st,64476.13
574356212612010393_sc,251067.95
574356212612010393_st,118289.28
5752242230863624423_sc,253748.06
5752242230863624423_st,71278.88
575290294068143648_sc,256571.1
575290294068143648_st,116009.52
5754867070988404875_sc,256571.1
5754867070988404875_st,64268.22
575577914068585875_sc,256107.38
575577914068585875_st,115793.03
5759381085053403417_sc,254069.86
5759381085053403417_st,204972.39
5759804797401172514_sc,253186.45
5759804797401172514_st,21578.244
5761237967313921781_sc,243846.08
5761237967313921781_st,23063.129
5762832266352390955_sc,254069.86
5762832266352390955_st,160199.67
5763640621519294788_sc,134311.73
5763640621519294788_st,46910.04
5766233549756272882_sc,134311.73
5766233549756272882_st,163384.33
5770190550959545662_sc,134311.73
5770190550959545662_st,139380.4
577226614228240953_sc,134311.73
577226614228240953_st,64603.023
5775813747953200634_sc,254837.47
5775813747953200634_st,161572.73
5776508772342690439_sc,134311.73
5776508772342690439_st,34792.203
5777214007622125155_sc,134311.73
5777214007622125155_st,44607.585999999996
5779516883518614211_sc,255728.72
5779516883518614211_st,70373.26
578042255010849062_sc,257675.77
578042255010849062_st,166656.19
5783271225917077765_sc,134311.73
5783271225917077765_st,97502.45
5786542176953558565_sc,256107.38
5786542176953558565_st,51529.453
5790699114308412922_sc,253296.28
5790699114308412922_st,115698.38
5793124858189018492_sc,256107.38
5793124858189018492_st,144850.86
5794036585054043044_sc,134311.73
5794036585054043044_st,51028.727
5798916967958217175_sc,255728.72
5798916967958217175_st,78614.01
579997799565695686_sc,255132.83
579997799565695686_st,119847.75
5801136787709759068_sc,134311.73
5801136787709759068_st,166842.44
5801265977941204654_sc,256017.75
5801265977941204654_st,116372.54
5801752998071760801_sc,134311.73
5801752998071760801_st,82777.52
5802642099079619556_sc,246650.31
5802642099079619556_st,76117.6
5804436808201322495_sc,134311.73
5804436808201322495_st,162974.53
5808791513130728191_sc,134311.73
5808791513130728191_st,40813.117
5809984965210010006_sc,134311.73
5809984965210010006_st,119847.75
581069028384086448_sc,134311.73
581069028384086448_st,119847.75
58139175353219079_sc,255386.36
58139175353219079_st,64585.008
5814479774163516380_sc,257675.77
5814479774163516380_st,190498.62
5814579614199200422_sc,134311.73
5814579614199200422_st,681.93677
5816659672444668094_sc,254668.25
5816659672444668094_st,232624.61
5819003833309528860_sc,257675.77
5819003833309528860_st,177192.28
5820641836119683213_sc,255540.52
5820641836119683213_st,244913.42
5822177198439476387_sc,246992.67
5822177198439476387_st,160580.47
5824695870899379026_sc,252105.89
5824695870899379026_st,227078.53
5824726735675313548_sc,246219.47
5824726735675313548_st,141501.55
5825961934730964777_sc,253592.62
5825961934730964777_st,241049.94
5826997293606584479_sc,134311.73
5826997293606584479_st,54865.765999999996
5828203823083625408_sc,246936.6
5828203823083625408_st,175687.2
5828508641370402438_sc,134311.73
5828508641370402438_st,89523.8
5828708478708515999_sc,253973.7
5828708478708515999_st,63999.977
5829041017170475436_sc,134311.73
5829041017170475436_st,119745.84
5831342552793997368_sc,246907.08
5831342552793997368_st,161653.1
5832425417768458718_sc,134311.73
5832425417768458718_st,53235.793
5833642092918346485_sc,134311.73
5833642092918346485_st,165977.92
5834514614414769661_sc,247200.84
5834514614414769661_st,36435.246
5835994920662020329_sc,134311.73
5835994920662020329_st,143336.69
5839088177232631507_sc,245208.86
5839088177232631507_st,286275.38
5841843766759878966_sc,134311.73
5841843766759878966_st,99408.47
5842319316739915925_sc,242762.17
5842319316739915925_st,48762.855
5847402412292268338_sc,134311.73
5847402412292268338_st,178713.12
5849005281130742509_sc,256107.38
5849005281130742509_st,73821.43
5850346550308557205_sc,134311.73
5850346550308557205_st,119847.75
5851018504845269705_sc,134311.73
5851018504845269705_st,77761.25
5852821919541119402_sc,251101.56
5852821919541119402_st,139507.86
5853377038910004821_sc,134311.73
5853377038910004821_st,119847.75
5854205021667475977_sc,255998.77
5854205021667475977_st,194202.39
5857694390524103630_sc,134311.73
5857694390524103630_st,123047.19
5863508425792313475_sc,134311.73
5863508425792313475_st,750.7569
5863835706358204328_sc,243827.1
5863835706358204328_st,128038.9
5865253180083326580_sc,245208.86
5865253180083326580_st,90313.195
5866266902503377577_sc,134311.73
5866266902503377577_st,54707.566
5869506082601688829_sc,250979.0
5869506082601688829_st,196721.75
5872037408502259857_sc,254856.45
5872037408502259857_st,38094.64
5874806151571953710_sc,134311.73
5874806151571953710_st,87691.99
5878973965895862641_sc,134311.73
5878973965895862641_st,36472.9
5879197257504708022_sc,134311.73
5879197257504708022_st,171464.38
5880082229845379073_sc,245208.86
5880082229845379073_st,80432.49
5884999412560397983_sc,245208.86
5884999412560397983_st,130893.28
5887477676286291510_sc,134311.73
5887477676286291510_st,42646.14
5887961364078158060_sc,134311.73
5887961364078158060_st,104200.82
5888536077722771383_sc,255132.83
5888536077722771383_st,66758.23
5890297344604660151_sc,254594.17
5890297344604660151_st,182657.64
5891029114669418880_sc,134311.73
5891029114669418880_st,119847.75
5893045818661952891_sc,134311.73
5893045818661952891_st,159652.88
5894618221318709826_sc,134311.73
5894618221318709826_st,38187.68
5895003042982351332_sc,134311.73
5895003042982351332_st,109371.1
5902456479275510347_sc,134311.73
5902456479275510347_st,119847.75
5902621231056546602_sc,134311.73
5902621231056546602_st,119847.75
5904318496370945408_sc,244860.86
5904318496370945408_st,182893.05
5908298282153316828_sc,256107.38
5908298282153316828_st,48552.68
5908894868841653352_sc,243693.11
5908894868841653352_st,232645.33
5909122002219498125_sc,134311.73
5909122002219498125_st,8874.515
5913440925574559938_sc,134311.73
5913440925574559938_st,84592.586
5916938323787125620_sc,134311.73
5916938323787125620_st,143679.27
5920326097330821449_sc,134311.73
5920326097330821449_st,27517.229
5920408239038228203_sc,255728.72
5920408239038228203_st,126445.53
5920710108294832042_sc,134311.73
5920710108294832042_st,128467.5
5922624474401398838_sc,134311.73
5922624474401398838_st,119847.75
5922806860037963557_sc,134311.73
5922806860037963557_st,119847.75
5922863415925545693_sc,243846.08
5922863415925545693_st,284419.16
5940381260710179320_sc,242608.94
5940381260710179320_st,181282.06
5940415305086699273_sc,255728.72
5940415305086699273_st,121117.35
5944671482218553513_sc,254837.47
5944671482218553513_st,82433.74
5944900103681900487_sc,245544.3
5944900103681900487_st,134035.3
5948784834089487254_sc,255664.17
5948784834089487254_st,52209.895
5949440393554758763_sc,134311.73
5949440393554758763_st,80777.76
594954920726767965_sc,246664.31
594954920726767965_st,51849.16
5950379673843800176_sc,252846.95
5950379673843800176_st,156081.53
5950721049807317297_sc,256571.1
5950721049807317297_st,81400.08
5950911118077705797_sc,134311.73
5950911118077705797_st,119847.75
5954409707286816608_sc,256107.38
5954409707286816608_st,175728.03
5958585145335622305_sc,134311.73
5958585145335622305_st,168563.44
5963105209248523814_sc,254360.72
5963105209248523814_st,242453.12
5963297906253465917_sc,255728.72
5963297906253465917_st,237419.42
5964629533452813679_sc,254216.47
5964629533452813679_st,202821.48
5966058701159285340_sc,244344.83
5966058701159285340_st,227319.97
5967702744264201306_sc,134311.73
5967702744264201306_st,180438.28
596960486784752010_sc,134311.73
596960486784752010_st,119847.75
5971351602508000288_sc,134311.73
5971351602508000288_st,119847.75
5972012293446933919_sc,134311.73
5972012293446933919_st,119847.75
5974373875310573630_sc,134311.73
5974373875310573630_st,171629.16
5975076350411708058_sc,134311.73
5975076350411708058_st,9530.91
5979504553808188033_sc,253519.08
5979504553808188033_st,224731.7
5981051362374726527_sc,250173.5
5981051362374726527_st,226785.72
5985396981626217057_sc,253693.5
5985396981626217057_st,3589.0093
5988084373123308063_sc,254613.69
5988084373123308063_st,189531.86
5990167510016750508_sc,134311.73
5990167510016750508_st,164334.64
5991679810206598766_sc,250488.69
5991679810206598766_st,119847.75
5999680100382532615_sc,134311.73
5999680100382532615_st,165775.77
6005235523215265933_sc,254936.53
6005235523215265933_st,164443.12
6006845508335590938_sc,134311.73
6006845508335590938_st,160173.88
6008452087641824874_sc,255709.73
6008452087641824874_st,175342.48
6009842058126922788_sc,134311.73
6009842058126922788_st,77026.81
6011551298816096991_sc,134311.73
6011551298816096991_st,164334.64
6011731618704159481_sc,256571.1
6011731618704159481_st,119847.75
6020010517249192094_sc,254050.88
6020010517249192094_st,145749.03
6020375210139664615_sc,245544.3
6020375210139664615_st,150622.95
6024410927205627921_sc,134311.73
6024410927205627921_st,94572.72
6024503574756681627_sc,251943.2
6024503574756681627_st,89446.37
6025810585326446150_sc,246219.47
6025810585326446150_st,104808.22
6027695895708992873_sc,134311.73
6027695895708992873_st,113569.87
6027741286027711192_sc,246669.3
6027741286027711192_st,131399.03
6031777847400889586_sc,254458.25
6031777847400889586_st,128910.28
6035721014572666491_sc,246663.66
6035721014572666491_st,86455.18
6038615634094355517_sc,134311.73
6038615634094355517_st,54224.08
603870004708642499_sc,252945.39
603870004708642499_st,242040.62
6039351949024489285_sc,134311.73
6039351949024489285_st,119847.75
6039410509547175597_sc,134311.73
6039410509547175597_st,129000.27
6039594975543824058_sc,243846.08
6039594975543824058_st,199054.6
6040639172916310941_sc,245051.72
6040639172916310941_st,186244.25
6041238849467546947_sc,134311.73
6041238849467546947_st,119847.75
6041535291617612934_sc,134311.73
6041535291617612934_st,54220.687999999995
6046109115909310056_sc,134311.73
6046109115909310056_st,119847.75
6046667106356680708_sc,134311.73
6046667106356680708_st,158757.61
6047024092000474829_sc,246907.08
6047024092000474829_st,236283.2
605324855093232971_sc,253924.08
605324855093232971_st,233161.47
6060422170912441070_sc,243827.1
6060422170912441070_st,169032.77
6063457444793791089_sc,255225.56
6063457444793791089_st,174410.3
6064372897960920092_sc,255805.86
6064372897960920092_st,66390.18
6065601900213554390_sc,256107.38
6065601900213554390_st,69332.28
6070649633021891961_sc,134311.73
6070649633021891961_st,134629.11
6070830500515938854_sc,134311.73
6070830500515938854_st,125717.57
6072342401862644270_sc,134311.73
6072342401862644270_st,43023.254
6073041066535442914_sc,134311.73
6073041066535442914_st,171941.81
6081910668883363248_sc,134311.73
6081910668883363248_st,119847.75
6082808946443636682_sc,252745.88
6082808946443636682_st,171267.1
6091188799487169012_sc,242762.17
6091188799487169012_st,104735.086
6097020185685060752_sc,256107.38
6097020185685060752_st,83142.766
6097608995396025305_sc,253538.06
6097608995396025305_st,69256.04
6103318227477906734_sc,134311.73
6103318227477906734_st,119847.75
6103782273382969985_sc,245544.3
6103782273382969985_st,181100.42
6104479281195376576_sc,134311.73
6104479281195376576_st,185872.84
6104997199387138620_sc,134311.73
6104997199387138620_st,185973.55
6108029227075471582_sc,134311.73
6108029227075471582_st,133765.88
6110795571799178976_sc,242608.94
6110795571799178976_st,161260.27
6111713598403509622_sc,256107.38
6111713598403509622_st,180174.14
6112594143049999104_sc,245153.55
6112594143049999104_st,110616.734
611387068824810753_sc,256107.38
611387068824810753_st,125753.67
6116032450228116964_sc,257814.2
6116032450228116964_st,122775.61
6117190593653210571_sc,245051.72
6117190593653210571_st,60056.16
6118148492380656309_sc,246664.31
6118148492380656309_st,105265.03
6121026341732414388_sc,253748.06
6121026341732414388_st,64752.78
612404699100527629_sc,252105.89
612404699100527629_st,54486.746
6125371785075460605_sc,134311.73
6125371785075460605_st,122145.445
61277733739008297_sc,243827.1
61277733739008297_st,72568.79
61315936375896369_sc,257675.77
61315936375896369_st,175728.03
6137524684602390219_sc,257675.77
6137524684602390219_st,119847.75
