ref_hash,obj
554465358733938843_sc,246389.78125
554465358733938843_st,158454.96875
5545110249239130770_sc,246490.75
5545110249239130770_st,123902.78125
5545472991446972176_sc,247140.390625
5545472991446972176_st,227715.328125
5545507071142047232_sc,134151.640625
5545507071142047232_st,121403.875
555035708668228557_sc,135667.5
555035708668228557_st,195880.203125
5556283220254415236_sc,134151.640625
5556283220254415236_st,134882.078125
5557703446945626641_sc,255908.53125
5557703446945626641_st,184599.984375
5559168925593339168_sc,249259.984375
5559168925593339168_st,158724.015625
5560817276256086407_sc,254297.203125
5560817276256086407_st,117869.0
556211916334785471_sc,244140.0625
556211916334785471_st,236050.0
5563978705079006167_sc,244375.78125
5563978705079006167_st,154155.984375
5564780643752625227_sc,253239.640625
5564780643752625227_st,151150.484375
5565130828930061939_sc,134696.953125
5565130828930061939_st,169846.890625
5568080050018621595_sc,133127.5
5568080050018621595_st,149226.859375
5571703109922694267_sc,134151.640625
5571703109922694267_st,118161.710938
5571973738910922103_sc,134696.953125
5571973738910922103_st,146488.796875
5574673099749151658_sc,133044.28125
5574673099749151658_st,126691.34375
5578915354470675752_sc,133478.265625
5578915354470675752_st,160172.046875
5579750754814509353_sc,245452.46875
5579750754814509353_st,229893.234375
5581412546694309379_sc,246389.78125
5581412546694309379_st,146108.5625
5581917099103907415_sc,252940.125
5581917099103907415_st,196538.65625
5583402563036209279_sc,133044.28125
5583402563036209279_st,169765.328125
5584345083214131763_sc,254260.046875
5584345083214131763_st,121102.796875
5584778672187285755_sc,252940.125
5584778672187285755_st,171837.59375
5585380022769246219_sc,256109.59375
5585380022769246219_st,133960.984375
5586427352158147728_sc,254805.359375
5586427352158147728_st,211363.71875
5588718410821777566_sc,135887.109375
5588718410821777566_st,143549.609375
5595790558922010976_sc,254264.546875
5595790558922010976_st,148853.375
5600966141425688037_sc,252055.015625
5600966141425688037_st,156686.109375
5601145764871510833_sc,134151.640625
5601145764871510833_st,149504.25
5602673397414234873_sc,243818.859375
5602673397414234873_st,125239.070312
5608375523881036472_sc,247015.140625
5608375523881036472_st,147589.703125
5610571942814586000_sc,247052.859375
5610571942814586000_st,182924.5625
561828975560062501_sc,246468.890625
561828975560062501_st,207396.0
5619761803309461486_sc,256109.59375
5619761803309461486_st,137142.21875
562199646845317665_sc,252150.15625
562199646845317665_st,91011.765625
5622203118125542363_sc,133478.265625
5622203118125542363_st,147374.8125
562237368327012729_sc,253507.953125
562237368327012729_st,179146.34375
5622687157028485920_sc,247513.203125
5622687157028485920_st,151473.359375
5622787916465983193_sc,255446.4375
5622787916465983193_st,190003.234375
5625915640460036435_sc,245961.296875
5625915640460036435_st,138873.015625
562595150018828613_sc,253402.21875
562595150018828613_st,153414.53125
5633021974552847232_sc,134696.953125
5633021974552847232_st,156514.328125
5639087782350680691_sc,133478.265625
5639087782350680691_st,142785.453125
5639405429079631188_sc,247572.0625
5639405429079631188_st,200076.859375
5641257195398018788_sc,242277.34375
5641257195398018788_st,144168.265625
5641899574339796920_sc,241127.4375
5641899574339796920_st,120435.039062
564318878423780979_sc,245562.171875
564318878423780979_st,157444.703125
5652190663253323660_sc,133478.265625
5652190663253323660_st,153074.578125
5652711613899125227_sc,255363.21875
5652711613899125227_st,172414.8125
5653925415536297119_sc,135887.109375
5653925415536297119_st,143549.609375
5655511927780243958_sc,134151.640625
5655511927780243958_st,139483.75
566178270779042373_sc,258312.671875
566178270779042373_st,158939.40625
5661963099746312158_sc,134151.640625
5661963099746312158_st,156141.203125
5662890801556149735_sc,134151.640625
5662890801556149735_st,134623.71875
566556381590871386_sc,245669.59375
566556381590871386_st,131397.71875
5669693147993476919_sc,253586.671875
5669693147993476919_st,116859.1875
5669784436078855102_sc,245828.75
5669784436078855102_st,140895.640625
5669939000513518479_sc,244567.109375
5669939000513518479_st,235523.953125
5670374851650111998_sc,135887.109375
5670374851650111998_st,143549.609375
5672511718144572927_sc,242493.703125
5672511718144572927_st,126883.679688
5676977546661218946_sc,252940.125
5676977546661218946_st,178432.6875
5678048858537378226_sc,244245.90625
5678048858537378226_st,125231.921875
5682513834506764606_sc,248703.0625
5682513834506764606_st,225325.265625
5683070070294906947_sc,255626.453125
5683070070294906947_st,233594.390625
568489587841239175_sc,251360.546875
568489587841239175_st,125587.859375
5685371629962992770_sc,135887.109375
5685371629962992770_st,143549.609375
5687751160975119590_sc,134696.953125
5687751160975119590_st,150808.75
5688303212795290665_sc,254260.046875
5688303212795290665_st,135094.28125
5689179677467821522_sc,239350.890625
5689179677467821522_st,165218.4375
5689962858261490975_sc,134151.640625
5689962858261490975_st,145742.515625
5694166771893383785_sc,254938.84375
5694166771893383785_st,122329.554688
5694673460595425764_sc,254561.328125
5694673460595425764_st,150658.875
5698984859409472711_sc,243814.671875
5698984859409472711_st,161306.390625
5702372013217308225_sc,252975.171875
5702372013217308225_st,134107.515625
5703452362497603757_sc,134151.640625
5703452362497603757_st,135935.953125
5704164602652747314_sc,134696.953125
5704164602652747314_st,199739.96875
5706896900331497402_sc,134151.640625
5706896900331497402_st,141944.5625
571264229455029355_sc,255363.21875
571264229455029355_st,120774.648438
5713697968518171545_sc,230177.71875
5713697968518171545_st,151691.65625
5715531777378162200_sc,253956.859375
5715531777378162200_st,163868.515625
5720680689465406796_sc,256654.90625
5720680689465406796_st,174455.96875
572290179716688906_sc,135887.109375
572290179716688906_st,143549.609375
5723066244311810656_sc,244805.578125
5723066244311810656_st,149356.609375
5726902954466684525_sc,252856.90625
5726902954466684525_st,130823.867188
5727090901798184034_sc,255280.71875
5727090901798184034_st,188192.15625
5729030874205815289_sc,245168.34375
5729030874205815289_st,134797.296875
5733011571963767975_sc,135122.1875
5733011571963767975_st,121652.78125
5738409948118569178_sc,252856.90625
5738409948118569178_st,133308.734375
5738465549727530523_sc,133127.5
5738465549727530523_st,197870.5625
573906784326146069_sc,135887.109375
573906784326146069_st,143549.609375
5741938927997344461_sc,254194.84375
5741938927997344461_st,238979.984375
5742214364426035968_sc,131550.0
5742214364426035968_st,133718.03125
574356212612010393_sc,252380.03125
574356212612010393_st,164609.359375
5752242230863624423_sc,253616.25
5752242230863624423_st,150912.203125
575290294068143648_sc,257671.078125
575290294068143648_st,161914.203125
5754867070988404875_sc,257125.765625
5754867070988404875_st,132438.734375
575577914068585875_sc,254264.546875
575577914068585875_st,151887.71875
5759381085053403417_sc,252940.125
5759381085053403417_st,200519.90625
5759804797401172514_sc,252429.859375
5759804797401172514_st,159618.125
5761237967313921781_sc,244245.90625
5761237967313921781_st,128583.664062
5762832266352390955_sc,252811.609375
5762832266352390955_st,192130.25
5763640621519294788_sc,133044.28125
5763640621519294788_st,126629.054688
5766233549756272882_sc,134234.859375
5766233549756272882_st,186419.75
5770190550959545662_sc,132306.59375
5770190550959545662_st,159186.796875
577226614228240953_sc,134151.640625
577226614228240953_st,139466.09375
5775813747953200634_sc,253322.859375
5775813747953200634_st,185687.484375
5776508772342690439_sc,134151.640625
5776508772342690439_st,111189.570312
5777214007622125155_sc,133044.28125
5777214007622125155_st,128732.609375
5779516883518614211_sc,253540.09375
5779516883518614211_st,137018.515625
578042255010849062_sc,255280.71875
578042255010849062_st,205388.203125
5783271225917077765_sc,134696.953125
5783271225917077765_st,148343.625
5786542176953558565_sc,253507.953125
5786542176953558565_st,109832.507812
5790699114308412922_sc,253540.921875
5790699114308412922_st,164485.84375
5793124858189018492_sc,255436.21875
5793124858189018492_st,178071.890625
5794036585054043044_sc,133044.28125
5794036585054043044_st,131005.820312
5798916967958217175_sc,255363.21875
5798916967958217175_st,139895.125
579997799565695686_sc,256430.796875
579997799565695686_st,145374.59375
5801136787709759068_sc,134234.859375
5801136787709759068_st,182743.1875
5801265977941204654_sc,255908.53125
5801265977941204654_st,170386.5
5801752998071760801_sc,134696.953125
5801752998071760801_st,145067.9375
5802642099079619556_sc,245961.296875
5802642099079619556_st,139485.65625
5804436808201322495_sc,133720.859375
5804436808201322495_st,196064.546875
5808791513130728191_sc,134151.640625
5808791513130728191_st,129135.671875
5809984965210010006_sc,135887.109375
5809984965210010006_st,143549.609375
581069028384086448_sc,135887.109375
581069028384086448_st,143549.609375
58139175353219079_sc,254938.84375
58139175353219079_st,131167.21875
5814479774163516380_sc,257671.078125
5814479774163516380_st,209440.1875
5814579614199200422_sc,134151.640625
5814579614199200422_st,123418.125
5816659672444668094_sc,255060.03125
5816659672444668094_st,182051.296875
5819003833309528860_sc,257671.078125
5819003833309528860_st,206127.265625
5820641836119683213_sc,256318.421875
5820641836119683213_st,236562.625
5822177198439476387_sc,246340.375
5822177198439476387_st,177249.65625
5824695870899379026_sc,252930.125
5824695870899379026_st,237248.890625
5824726735675313548_sc,245783.453125
5824726735675313548_st,166609.296875
5825961934730964777_sc,254140.546875
5825961934730964777_st,227750.46875
5826997293606584479_sc,134234.859375
5826997293606584479_st,130658.992188
5828203823083625408_sc,245308.390625
5828203823083625408_st,219258.515625
5828508641370402438_sc,134151.640625
5828508641370402438_st,139593.171875
5828708478708515999_sc,253540.921875
5828708478708515999_st,126754.851562
5829041017170475436_sc,134151.640625
5829041017170475436_st,166976.53125
5831342552793997368_sc,245457.296875
5831342552793997368_st,172717.8125
5832425417768458718_sc,134151.640625
5832425417768458718_st,133131.359375
5833642092918346485_sc,133127.5
5833642092918346485_st,187548.0625
5834514614414769661_sc,245844.46875
5834514614414769661_st,134459.390625
5835994920662020329_sc,134234.859375
5835994920662020329_st,163467.078125
5839088177232631507_sc,246128.59375
5839088177232631507_st,234081.953125
5841843766759878966_sc,134696.953125
5841843766759878966_st,142343.328125
5842319316739915925_sc,242493.703125
5842319316739915925_st,132809.546875
5847402412292268338_sc,134696.953125
5847402412292268338_st,198106.421875
5849005281130742509_sc,256654.90625
5849005281130742509_st,139936.78125
5850346550308557205_sc,135887.109375
5850346550308557205_st,143549.609375
5851018504845269705_sc,134151.640625
5851018504845269705_st,143068.828125
5852821919541119402_sc,251154.6875
5852821919541119402_st,166676.46875
5853377038910004821_sc,135887.109375
5853377038910004821_st,143549.609375
5854205021667475977_sc,254343.265625
5854205021667475977_st,205353.015625
5857694390524103630_sc,134234.859375
5857694390524103630_st,162675.4375
5863508425792313475_sc,134151.640625
5863508425792313475_st,123418.125
5863835706358204328_sc,243221.765625
5863835706358204328_st,162230.390625
5865253180083326580_sc,244248.65625
5865253180083326580_st,137146.0
5866266902503377577_sc,134151.640625
5866266902503377577_st,135195.328125
5869506082601688829_sc,249511.65625
5869506082601688829_st,204643.015625
5872037408502259857_sc,254342.8125
5872037408502259857_st,128825.296875
5874806151571953710_sc,136111.21875
5874806151571953710_st,153015.125
5878973965895862641_sc,135565.90625
5878973965895862641_st,132981.453125
5879197257504708022_sc,132306.59375
5879197257504708022_st,187925.40625
5880082229845379073_sc,244922.03125
5880082229845379073_st,137426.0625
5884999412560397983_sc,244922.03125
5884999412560397983_st,135262.609375
5887477676286291510_sc,134151.640625
5887477676286291510_st,131005.820312
5887961364078158060_sc,133127.5
5887961364078158060_st,150011.828125
5888536077722771383_sc,256109.59375
5888536077722771383_st,147079.921875
5890297344604660151_sc,253835.671875
5890297344604660151_st,212839.09375
5891029114669418880_sc,135887.109375
5891029114669418880_st,143549.609375
5893045818661952891_sc,132306.59375
5893045818661952891_st,193218.890625
5894618221318709826_sc,134151.640625
5894618221318709826_st,126629.054688
5895003042982351332_sc,134696.953125
5895003042982351332_st,155900.0625
5902456479275510347_sc,135887.109375
5902456479275510347_st,143549.609375
5902621231056546602_sc,135887.109375
5902621231056546602_st,143549.609375
5904318496370945408_sc,243902.078125
5904318496370945408_st,192432.78125
5908298282153316828_sc,256109.59375
5908298282153316828_st,133014.734375
5908894868841653352_sc,244477.75
5908894868841653352_st,237720.03125
5909122002219498125_sc,134151.640625
5909122002219498125_st,112996.476562
5913440925574559938_sc,133589.59375
5913440925574559938_st,144073.125
5916938323787125620_sc,133127.5
5916938323787125620_st,173183.3125
5920326097330821449_sc,133044.28125
5920326097330821449_st,123809.617188
5920408239038228203_sc,255446.4375
5920408239038228203_st,177885.390625
5920710108294832042_sc,131550.0
5920710108294832042_st,168397.65625
5922624474401398838_sc,135887.109375
5922624474401398838_st,143549.609375
5922806860037963557_sc,135887.109375
5922806860037963557_st,143549.609375
5922863415925545693_sc,244567.109375
5922863415925545693_st,233850.296875
5940381260710179320_sc,241210.65625
5940381260710179320_st,192522.078125
5940415305086699273_sc,257095.4375
5940415305086699273_st,164375.71875
5944671482218553513_sc,254342.8125
5944671482218553513_st,140752.453125
5944900103681900487_sc,247036.0625
5944900103681900487_st,184323.125
5948784834089487254_sc,253239.640625
5948784834089487254_st,134688.453125
5949440393554758763_sc,134696.953125
5949440393554758763_st,144195.75
594954920726767965_sc,244700.703125
594954920726767965_st,113735.289062
5950379673843800176_sc,253239.640625
5950379673843800176_st,185814.84375
5950721049807317297_sc,255280.71875
5950721049807317297_st,140927.78125
5950911118077705797_sc,135887.109375
5950911118077705797_st,143549.609375
5954409707286816608_sc,256654.90625
5954409707286816608_st,207419.96875
5958585145335622305_sc,134234.859375
5958585145335622305_st,187946.609375
5963105209248523814_sc,254769.046875
5963105209248523814_st,242944.25
5963297906253465917_sc,256646.859375
5963297906253465917_st,240551.0625
5964629533452813679_sc,254426.03125
5964629533452813679_st,205163.328125
5966058701159285340_sc,245022.046875
5966058701159285340_st,233885.4375
5967702744264201306_sc,134234.859375
5967702744264201306_st,197369.171875
596960486784752010_sc,135887.109375
596960486784752010_st,143549.609375
5971351602508000288_sc,135887.109375
5971351602508000288_st,143549.609375
5972012293446933919_sc,135887.109375
5972012293446933919_st,143549.609375
5974373875310573630_sc,134696.953125
5974373875310573630_st,194242.375
5975076350411708058_sc,134151.640625
5975076350411708058_st,115078.226562
5979504553808188033_sc,254845.40625
5979504553808188033_st,229975.6875
5981051362374726527_sc,252164.765625
5981051362374726527_st,231027.46875
5985396981626217057_sc,253533.03125
5985396981626217057_st,121977.632812
5988084373123308063_sc,254297.515625
5988084373123308063_st,204270.28125
5990167510016750508_sc,132306.59375
5990167510016750508_st,182212.359375
5991679810206598766_sc,251339.25
5991679810206598766_st,132155.015625
5999680100382532615_sc,132306.59375
5999680100382532615_st,186354.734375
6005235523215265933_sc,254214.75
6005235523215265933_st,184019.21875
6006845508335590938_sc,131550.0
6006845508335590938_st,168435.484375
6008452087641824874_sc,255317.921875
6008452087641824874_st,205948.1875
6009842058126922788_sc,134696.953125
6009842058126922788_st,141751.328125
6011551298816096991_sc,132306.59375
6011551298816096991_st,177786.375
6011731618704159481_sc,257446.96875
6011731618704159481_st,129676.640625
6020010517249192094_sc,252384.5625
6020010517249192094_st,173711.78125
6020375210139664615_sc,246490.75
6020375210139664615_st,176837.28125
6024410927205627921_sc,134234.859375
6024410927205627921_st,148200.6875
6024503574756681627_sc,250558.65625
6024503574756681627_st,151731.734375
6025810585326446150_sc,242769.75
6025810585326446150_st,156836.140625
6027695895708992873_sc,134234.859375
6027695895708992873_st,149162.5
6027741286027711192_sc,247019.171875
6027741286027711192_st,179660.125
6031777847400889586_sc,253749.90625
6031777847400889586_st,194763.453125
6035721014572666491_sc,246374.0625
6035721014572666491_st,146993.25
6038615634094355517_sc,133044.28125
6038615634094355517_st,123634.375
603870004708642499_sc,253418.921875
603870004708642499_st,237565.8125
6039351949024489285_sc,135887.109375
6039351949024489285_st,143549.609375
6039410509547175597_sc,130442.640625
6039410509547175597_st,162336.5625
6039594975543824058_sc,245299.671875
6039594975543824058_st,187599.796875
6040639172916310941_sc,244327.90625
6040639172916310941_st,203470.109375
6041238849467546947_sc,135887.109375
6041238849467546947_st,143549.609375
6041535291617612934_sc,134151.640625
6041535291617612934_st,135946.171875
6046109115909310056_sc,135887.109375
6046109115909310056_st,143549.609375
6046667106356680708_sc,134696.953125
6046667106356680708_st,186350.96875
6047024092000474829_sc,248521.375
6047024092000474829_st,236758.234375
605324855093232971_sc,253812.109375
605324855093232971_st,237487.296875
6060422170912441070_sc,244459.0
6060422170912441070_st,194978.359375
6063457444793791089_sc,254214.75
6063457444793791089_st,189470.65625
6064372897960920092_sc,252226.796875
6064372897960920092_st,135634.828125
6065601900213554390_sc,255436.21875
6065601900213554390_st,134988.25
6070649633021891961_sc,132370.90625
6070649633021891961_st,161086.359375
6070830500515938854_sc,134696.953125
6070830500515938854_st,164455.953125
6072342401862644270_sc,133044.28125
6072342401862644270_st,121061.273438
6073041066535442914_sc,135649.125
6073041066535442914_st,190852.65625
6081910668883363248_sc,135887.109375
6081910668883363248_st,143549.609375
6082808946443636682_sc,252513.078125
6082808946443636682_st,198766.734375
6091188799487169012_sc,242493.703125
6091188799487169012_st,145552.015625
6097020185685060752_sc,256654.90625
6097020185685060752_st,140167.984375
6097608995396025305_sc,253402.21875
6097608995396025305_st,129152.226562
6103318227477906734_sc,135887.109375
6103318227477906734_st,143549.609375
6103782273382969985_sc,246573.96875
6103782273382969985_st,198840.25
6104479281195376576_sc,135649.125
6104479281195376576_st,200035.375
6104997199387138620_sc,134234.859375
6104997199387138620_st,198593.90625
6108029227075471582_sc,134234.859375
6108029227075471582_st,165286.28125
6110795571799178976_sc,242189.5
6110795571799178976_st,176141.203125
6111713598403509622_sc,256192.8125
6111713598403509622_st,203440.59375
6112594143049999104_sc,246287.375
6112594143049999104_st,150686.578125
611387068824810753_sc,256192.8125
611387068824810753_st,155478.0625
6116032450228116964_sc,255363.21875
6116032450228116964_st,192332.0
6117190593653210571_sc,244244.6875
6117190593653210571_st,134320.734375
6118148492380656309_sc,246493.5
6118148492380656309_st,136837.484375
6121026341732414388_sc,254342.8125
6121026341732414388_st,140687.0
612404699100527629_sc,251974.921875
612404699100527629_st,124511.015625
6125371785075460605_sc,134234.859375
6125371785075460605_st,156770.265625
61277733739008297_sc,244129.453125
61277733739008297_st,137664.515625
61315936375896369_sc,257671.078125
61315936375896369_st,201925.671875
6137524684602390219_sc,257446.96875
6137524684602390219_st,141122.59375
6137642872833478560_sc,253616.25
6137642872833478560_st,159630.703125
6138259141739135358_sc,254036.21875
6138259141739135358_st,157485.1875
6140088796549428163_sc,134234.859375
6140088796549428163_st,151454.671875
6143067562826068934_sc,134151.640625
6143067562826068934_st,152661.34375
6145526768996061828_sc,253507.953125
6145526768996061828_st,123663.742188
6147745653734062078_sc,250914.34375
6147745653734062078_st,126728.195312
614785567747736957_sc,132306.59375
614785567747736957_st,186582.96875
6149105763310932735_sc,135887.109375
6149105763310932735_st,143549.609375
614947618138316947_sc,256109.59375
614947618138316947_st,163820.75
6150168069108627455_sc,135887.109375
6150168069108627455_st,143549.609375
6156049743277371190_sc,242234.796875
6156049743277371190_st,135098.6875
6156952577278405818_sc,247946.46875
6156952577278405818_st,133746.515625
6157921365488604083_sc,134892.53125
6157921365488604083_st,153646.578125
6158486505120386140_sc,254523.28125
6158486505120386140_st,236952.296875
6159326739232480863_sc,255022.578125
6159326739232480863_st,116453.054688
6164317470808528728_sc,134151.640625
6164317470808528728_st,191263.21875
6165448820044149076_sc,241909.609375
6165448820044149076_st,107537.726562
6166393000085135728_sc,242493.703125
6166393000085135728_st,125407.898438
6166987229028211219_sc,243818.859375
6166987229028211219_st,108033.054688
616735718559009562_sc,134696.953125
616735718559009562_st,148426.3125
6168693721154427876_sc,257125.765625
6168693721154427876_st,133840.90625
6176150509403981401_sc,253194.34375
6176150509403981401_st,170308.34375
6179248396753687117_sc,135887.109375
6179248396753687117_st,143549.609375
618029225130486204_sc,254426.546875
618029225130486204_st,125707.085938
6181361908020238464_sc,135667.5
6181361908020238464_st,200501.359375
618239640396334672_sc,133478.265625
618239640396334672_st,120262.429688
6184375499846503771_sc,253784.953125
6184375499846503771_st,191503.609375
6187223864598930754_sc,256109.59375
6187223864598930754_st,139347.078125
6189577408714949502_sc,254296.6875
6189577408714949502_st,125635.609375
6191649958128200218_sc,243141.515625
6191649958128200218_st,130053.054688
6193821681368832747_sc,135887.109375
6193821681368832747_st,143549.609375
6196394587481850318_sc,256109.59375
6196394587481850318_st,113762.898438
6197625833897321671_sc,134234.859375
6197625833897321671_st,162623.5
6200903184013720661_sc,256285.65625
6200903184013720661_st,194838.5625
6202412881607793361_sc,247140.390625
6202412881607793361_st,231196.90625
6203082548603263190_sc,254260.046875
6203082548603263190_st,205374.203125
6206432678853687291_sc,256109.59375
6206432678853687291_st,124314.640625
6207169244404196838_sc,249259.984375
6207169244404196838_st,198532.03125
6207349979621617162_sc,256109.59375
6207349979621617162_st,146435.53125
6209510901007364628_sc,255436.21875
6209510901007364628_st,115842.710938
6211117093155701061_sc,250977.8125
6211117093155701061_st,140608.703125
6213594084293526646_sc,131550.0
6213594084293526646_st,78321.1875
6215260980513987543_sc,245005.25
6215260980513987543_st,187508.734375
6222825304328611894_sc,254304.703125
6222825304328611894_st,201407.96875
6225511359472630200_sc,245783.453125
6225511359472630200_st,166195.0625
6225852002853715162_sc,252183.53125
6225852002853715162_st,195408.75
6232583115236750356_sc,134151.640625
6232583115236750356_st,171911.1875
623315427961146779_sc,244459.0
623315427961146779_st,199826.859375
623370814749359281_sc,256199.96875
623370814749359281_st,158528.1875
6236019639734656285_sc,256109.59375
6236019639734656285_st,139364.046875
6237941189279288958_sc,256109.59375
6237941189279288958_st,142357.421875
6242462722718267328_sc,133720.859375
6242462722718267328_st,168538.8125
6245315825346884523_sc,253194.34375
6245315825346884523_st,180387.265625
6246705281489235850_sc,254342.8125
6246705281489235850_st,126969.5625
6248262924984712623_sc,252940.125
6248262924984712623_st,141742.828125
6250090865947563672_sc,252811.609375
6250090865947563672_st,205013.484375
6250285473810666002_sc,134151.640625
6250285473810666002_st,140078.875
6251702853665380667_sc,134234.859375
6251702853665380667_st,145710.46875
6255915954295826303_sc,255894.046875
6255915954295826303_st,243674.984375
625748796078289051_sc,134151.640625
625748796078289051_st,127010.351562
6257512093821841442_sc,135887.109375
6257512093821841442_st,143549.609375
6259324323300235555_sc,134234.859375
6259324323300235555_st,180234.65625
6259341938311951863_sc,253109.109375
6259341938311951863_st,205261.96875
626071642271871284_sc,250531.265625
626071642271871284_st,238974.796875
6261254059604339523_sc,134151.640625
6261254059604339523_st,152251.140625
6265459823413868735_sc,245551.078125
6265459823413868735_st,150562.671875
6266171799939600469_sc,135887.109375
6266171799939600469_st,143549.609375
6267640680442398675_sc,244244.6875
6267640680442398675_st,224208.640625
6268364350542160522_sc,252856.90625
6268364350542160522_st,120276.945312
6273358297147811641_sc,135887.109375
6273358297147811641_st,143549.609375
6273529463138407285_sc,134696.953125
6273529463138407285_st,197814.96875
6274263266227217467_sc,135887.109375
6274263266227217467_st,143549.609375
6276312332788341108_sc,253445.609375
6276312332788341108_st,199164.484375
6277284666009306330_sc,134151.640625
6277284666009306330_st,123798.039062
62780748161859566_sc,254140.546875
62780748161859566_st,230493.84375
6281828491998456780_sc,135887.109375
6281828491998456780_st,143549.609375
6281830069697421911_sc,252183.53125
6281830069697421911_st,178748.953125
6281909708541688545_sc,133478.265625
6281909708541688545_st,145639.375
6285840442025303835_sc,134151.640625
6285840442025303835_st,145241.078125
6286861399832471054_sc,135887.109375
6286861399832471054_st,143549.609375
6289511702345141606_sc,243101.96875
6289511702345141606_st,166276.921875
629185508695569167_sc,135887.109375
629185508695569167_st,143549.609375
6292409219946866469_sc,132306.59375
6292409219946866469_st,174180.796875
6293677054689363222_sc,134696.953125
6293677054689363222_st,147062.8125
6294878780115075144_sc,247714.109375
6294878780115075144_st,234951.8125
6295701206918233144_sc,134696.953125
6295701206918233144_st,167134.40625
6298239150986528811_sc,256654.90625
6298239150986528811_st,212340.0
6301509843936549823_sc,135649.125
6301509843936549823_st,202830.265625
6302351374988930911_sc,254888.125
6302351374988930911_st,154379.84375
630765159344591332_sc,244921.09375
630765159344591332_st,206933.53125
6308369015223800136_sc,248138.484375
6308369015223800136_st,236172.984375
6308461798442099668_sc,256430.796875
6308461798442099668_st,140599.34375
6312966907259910538_sc,242473.890625
6312966907259910538_st,149898.53125
6313925631705353210_sc,134696.953125
6313925631705353210_st,198762.8125
6317974778605690597_sc,243205.828125
6317974778605690597_st,165156.921875
6318337336207787013_sc,255280.71875
6318337336207787013_st,180267.09375
6320800312219970950_sc,254523.28125
6320800312219970950_st,235891.875
6321417027002616350_sc,134234.859375
6321417027002616350_st,184293.84375
6324764225931283257_sc,254426.03125
6324764225931283257_st,202583.765625
6325383011422162966_sc,252856.90625
6325383011422162966_st,131242.484375
6328010865323548757_sc,134696.953125
6328010865323548757_st,117163.898438
6331053858898800387_sc,242794.71875
6331053858898800387_st,168870.4375
6338252454300623132_sc,255280.71875
6338252454300623132_st,168648.546875
6339356851249000373_sc,243074.53125
6339356851249000373_st,218115.015625
6339598063862350561_sc,134696.953125
6339598063862350561_st,198884.90625
63397935284323535_sc,256430.796875
63397935284323535_st,137918.84375
6339817707119040283_sc,252731.140625
6339817707119040283_st,176053.296875
6340549115150980096_sc,254888.125
6340549115150980096_st,215124.0625
6344758225899140814_sc,252940.125
6344758225899140814_st,187766.671875
6345226166927182757_sc,133044.28125
6345226166927182757_st,141930.40625
6345621653308822496_sc,132306.59375
6345621653308822496_st,182749.15625
6346454834433836762_sc,134151.640625
6346454834433836762_st,150216.8125
6350754377819826594_sc,135887.109375
6350754377819826594_st,143549.609375
6351841034605470004_sc,252651.171875
6351841034605470004_st,109484.835938
6353653292954006000_sc,246015.828125
6353653292954006000_st,213357.453125
6356097451275569068_sc,134151.640625
6356097451275569068_st,123499.851562
6356697281899678694_sc,133478.265625
6356697281899678694_st,188247.46875
6357959183173471505_sc,135887.109375
6357959183173471505_st,143549.609375
6359766157169437030_sc,134234.859375
6359766157169437030_st,163572.21875
6366632539302935269_sc,257208.984375
6366632539302935269_st,204214.34375
6366921887637451806_sc,134234.859375
6366921887637451806_st,183884.078125
6370561709542456496_sc,245359.078125
6370561709542456496_st,176710.703125
6370906953550264379_sc,134151.640625
6370906953550264379_st,161436.953125
6373615219243187638_sc,248184.921875
6373615219243187638_st,240095.90625
6374777400099642839_sc,256318.421875
6374777400099642839_st,241738.625
6375473464316670139_sc,245705.65625
6375473464316670139_st,126151.609375
6375835936814356857_sc,134151.640625
6375835936814356857_st,134992.875
6382116369478699459_sc,244762.453125
6382116369478699459_st,198030.4375
6384462192434975980_sc,253239.640625
6384462192434975980_st,130093.421875
6384598328552039613_sc,253669.4375
6384598328552039613_st,136002.265625
6387745352444270354_sc,134696.953125
6387745352444270354_st,197601.34375
6391220636384215981_sc,135887.109375
6391220636384215981_st,143549.609375
6391232082931092381_sc,256646.859375
6391232082931092381_st,236286.796875
6393132615823744267_sc,135887.109375
6393132615823744267_st,143549.609375
6402932792647115039_sc,252811.609375
6402932792647115039_st,134841.09375
6403854451620333109_sc,256109.59375
6403854451620333109_st,139168.59375
6403930652100760161_sc,135887.109375
6403930652100760161_st,143549.609375
6406281560447085381_sc,135565.90625
6406281560447085381_st,144443.328125
6409308853172742634_sc,243012.78125
6409308853172742634_st,153196.734375
6410653842046707838_sc,256192.8125
6410653842046707838_st,145758.203125
6413285962119415997_sc,255908.53125
6413285962119415997_st,149065.171875
6415815567983258495_sc,255022.578125
6415815567983258495_st,129727.796875
6420454302987281787_sc,254981.28125
6420454302987281787_st,131351.90625
6422346073134965780_sc,251905.859375
6422346073134965780_st,169774.5
6423778393199780108_sc,252940.125
6423778393199780108_st,151895.75
6425675983164636587_sc,134234.859375
6425675983164636587_st,146338.328125
6426514490500430997_sc,256654.90625
6426514490500430997_st,198706.15625
6427314631019153468_sc,243818.859375
6427314631019153468_st,127703.40625
6429093164528079483_sc,254342.8125
6429093164528079483_st,143725.640625
6435238466908887669_sc,135887.109375
6435238466908887669_st,143549.609375
6437652774744630314_sc,134151.640625
6437652774744630314_st,137952.53125
6440335333222554823_sc,251905.859375
6440335333222554823_st,215953.90625
